"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"127",1,10,13,17,23,28,33,39,43,48
"128",1,10,13,17,22,28,33,39,44,48
"129",1,10,14,16,24,29,34,39,44,48
"130",1,10,12,18,24,29,34,39,44,49
"131",1,10,12,16,22,28,34,39,44,48
"132",1,10,12,16,23,28,33,39,43,48
"133",1,10,12,18,25,29,34,39,43,48
"134",1,10,12,17,22,29,34,39,44,48
"135",1,10,13,18,24,30,34,40,44,49
"136",1,10,13,18,22,28,34,39,43,48
"137",1,10,12,17,22,29,34,39,43,48
"138",1,10,13,18,24,29,34,39,44,48
"139",1,10,14,17,24,29,34,39,44,48
"140",1,10,13,16,22,28,34,39,44,48
"141",1,10,12,19,24,29,34,38,43,48
"142",1,10,13,17,24,29,34,40,44,49
"143",1,10,13,16,25,28,33,39,44,48
"144",1,10,13,18,24,30,34,39,44,50
"145",1,10,12,18,24,29,34,39,44,50
"146",1,10,13,18,25,30,34,40,45,50
"147",1,10,13,20,24,29,34,39,43,49
"148",1,10,13,19,24,29,35,39,44,49
"149",1,10,12,17,22,29,33,39,43,48
"150",1,10,13,17,25,29,33,39,44,48
"151",1,10,13,18,22,29,33,39,43,47
"152",1,10,13,18,25,29,34,39,43,48
"153",1,10,13,16,22,29,33,39,44,48
"154",1,10,13,16,23,28,33,38,43,48
"155",1,10,12,19,24,29,33,39,44,49
"156",1,10,12,16,24,29,34,39,44,50
"157",1,10,13,17,24,30,34,39,44,49
"158",1,10,13,18,24,29,34,40,44,49
"159",1,10,13,20,24,29,34,39,44,50
"160",1,10,13,17,25,29,34,39,43,49
"161",1,10,12,18,24,30,34,39,45,49
"162",1,10,13,19,22,29,34,39,44,49
"163",1,10,13,17,24,28,34,39,44,47
"164",1,10,13,16,24,29,33,39,43,48
"165",1,10,13,16,22,28,34,39,43,48
"166",1,10,13,19,25,29,34,39,43,48
"167",1,10,12,16,22,29,34,39,44,49
"168",1,10,12,20,24,29,34,39,43,49
"169",1,10,13,19,22,29,34,39,44,48
"170",1,10,13,16,24,29,34,39,43,49
"171",1,10,12,17,24,29,34,39,44,50
"172",1,10,13,18,24,29,34,39,44,50
"173",1,10,13,18,22,29,33,39,43,48
"174",1,10,14,17,24,29,34,39,44,49
"175",1,10,15,17,22,28,33,39,43,48
"176",1,10,13,19,25,29,34,40,44,49
"177",1,10,12,16,22,28,33,38,43,48
"178",1,10,13,19,22,28,34,39,43,48
"179",1,10,12,16,24,29,33,38,43,49
"180",1,10,12,17,24,28,33,38,43,49
"181",1,10,13,16,22,29,33,38,43,48
"182",1,10,13,18,25,29,34,39,44,49
"183",1,10,13,18,24,29,34,40,44,50
"184",1,10,12,17,24,29,33,39,43,49
"185",1,10,13,17,22,29,34,39,43,49
"186",1,10,12,20,24,30,35,39,44,50
"187",1,10,12,17,24,28,34,38,44,48
"188",1,10,13,17,22,29,33,39,43,48
"189",1,10,13,17,23,29,34,39,43,49
"190",1,10,13,17,24,29,33,39,44,49
"191",1,10,13,19,24,29,34,39,43,50
"192",1,10,12,18,24,29,34,39,44,48
"193",1,10,12,17,24,28,34,39,43,49
"194",1,10,13,16,25,28,34,39,44,48
"195",1,10,13,18,24,28,33,39,43,48
"196",1,10,13,19,24,29,34,39,43,48
"197",1,10,12,17,24,29,33,39,43,48
"198",1,10,13,17,25,29,34,39,44,48
"199",1,10,13,17,22,28,34,39,43,49
"200",1,10,13,16,25,28,34,39,44,49
"201",1,10,12,19,25,29,34,39,44,49
"202",1,10,13,19,24,29,34,40,44,49
"203",1,10,13,16,25,29,34,39,44,48
"204",1,10,13,18,24,29,34,38,43,48
"205",1,10,12,16,22,28,34,38,43,48
"206",1,10,12,17,23,29,34,39,43,48
"207",1,10,12,18,22,29,34,39,43,48
"208",1,10,13,16,23,29,34,39,43,48
"209",1,10,14,18,24,29,34,39,44,48
"210",1,10,12,16,25,29,34,39,44,48
"211",1,10,13,18,24,29,34,39,43,50
"212",1,10,13,16,24,29,33,39,43,47
"213",1,10,13,19,24,28,33,38,44,49
"214",1,10,13,16,22,29,33,39,43,49
"215",1,10,13,16,22,29,34,39,44,49
"216",1,10,13,17,24,29,33,39,43,48
"217",1,10,13,16,25,29,34,39,43,48
"218",1,10,12,17,24,28,34,39,43,48
"219",1,10,13,19,24,30,34,40,44,50
"220",1,10,13,18,25,28,33,38,43,48
"221",1,10,12,17,24,29,34,38,43,48
"222",1,10,13,16,22,28,34,38,43,49
"223",1,10,12,16,24,28,34,39,43,48
"224",1,10,12,17,24,28,33,38,43,48
"225",1,10,13,16,23,29,34,39,44,50
"226",1,10,13,19,24,30,35,40,45,50
"227",1,10,13,17,22,28,34,39,44,49
"228",1,10,12,16,25,29,33,39,43,48
"229",1,10,13,20,24,30,34,40,44,49
"230",1,10,12,16,22,29,33,38,43,48
"231",1,10,12,16,23,28,34,39,43,49
"232",1,10,13,19,24,29,33,39,43,49
"233",1,10,12,16,24,28,34,39,44,48
"234",1,10,13,16,25,28,34,39,43,48
"235",1,10,13,20,24,30,34,39,44,50
"236",1,10,13,19,24,28,34,39,44,48
"237",1,10,13,17,22,29,33,39,42,48
"238",1,10,12,18,25,29,34,38,43,48
"239",1,10,13,17,25,29,33,39,44,49
"240",1,10,13,19,24,29,34,40,44,50
"241",1,10,12,18,22,29,33,39,43,49
"242",1,10,13,17,25,28,34,39,43,49
"243",1,10,13,17,24,29,34,39,45,50
"244",1,10,12,16,24,29,34,39,44,48
"245",1,10,13,18,24,29,33,39,43,48
"246",1,10,13,18,22,29,34,39,43,50
"247",1,10,13,17,24,28,34,39,43,48
"248",1,10,13,17,25,28,34,39,43,48
"249",1,10,12,19,24,29,34,39,43,48
"250",1,10,13,18,24,28,34,39,44,49
"251",1,10,14,17,25,29,34,39,43,49
"252",1,10,15,16,25,29,34,39,43,48
"253",1,10,12,17,24,28,33,39,43,48
"254",1,10,14,16,24,29,34,39,44,49
"255",1,10,13,20,24,29,34,39,44,48
"256",1,10,13,20,24,28,33,39,43,48
"257",1,10,13,17,23,29,33,39,43,47
"258",1,10,13,16,24,28,34,38,44,48
"259",1,10,12,17,23,28,33,39,43,48
"260",1,10,12,16,23,29,34,39,44,48
"261",1,10,13,17,25,29,33,39,43,48
"262",1,10,13,20,24,29,34,39,45,49
"263",1,10,12,17,24,29,34,40,44,50
"264",1,10,13,19,24,29,34,38,44,49
"265",1,10,14,16,24,28,33,38,43,48
"266",1,10,13,16,22,28,33,38,43,49
"267",1,10,13,16,25,29,33,38,43,48
"268",1,10,13,16,22,29,34,38,43,48
"269",1,10,12,16,24,29,33,39,43,48
"270",1,10,12,18,24,29,34,39,43,48
"271",1,10,13,17,24,28,33,38,44,47
"272",1,10,12,18,22,29,34,38,44,48
"273",1,10,13,18,22,28,33,39,43,47
"274",1,10,14,18,24,29,34,40,44,49
"275",1,10,13,19,24,29,33,38,43,49
"276",1,10,13,18,24,29,34,39,42,48
"277",1,10,13,16,24,28,33,39,43,49
"278",1,10,12,17,24,28,34,39,43,50
"279",1,10,13,17,25,28,33,39,43,49
"280",1,10,13,17,22,29,34,40,44,48
"281",1,10,13,18,24,29,33,38,43,48
"282",1,10,12,17,25,29,34,39,44,48
"283",1,10,12,17,22,29,34,39,43,49
"284",1,10,13,18,25,30,34,40,44,49
"285",2,10,12,16,22,29,34,39,43,48
"286",2,10,12,16,22,29,34,39,44,49
"287",1,10,13,17,24,29,34,39,45,49
"288",1,10,13,17,24,29,33,39,43,49
"289",1,10,13,17,23,29,33,39,43,48
"290",1,10,12,17,22,28,33,39,43,49
"291",1,10,13,17,23,28,34,39,44,48
"292",1,10,12,17,25,29,34,39,43,48
"293",1,10,12,18,23,29,34,39,43,49
"294",2,10,12,16,25,28,33,39,43,47
"295",1,10,13,18,24,28,33,39,44,48
"296",1,10,13,16,25,28,33,39,43,48
"297",1,10,13,17,24,29,34,38,43,48
"298",1,10,14,16,23,29,34,39,43,48
"299",1,10,13,17,24,29,34,39,44,50
"300",1,10,14,18,24,30,34,39,44,49
"301",1,10,12,16,25,28,34,39,44,49
"302",1,10,12,16,23,28,33,39,42,48
"303",1,10,13,20,25,29,34,39,44,50
"304",1,10,15,16,22,28,33,39,43,48
"305",1,10,13,17,22,29,34,39,42,48
"306",1,10,12,16,25,29,34,39,43,48
"307",2,10,13,17,23,29,33,39,43,47
"308",1,10,13,16,23,29,33,39,44,48
"309",1,10,12,16,24,28,34,38,43,48
"310",1,10,13,16,23,28,33,38,43,47
"311",1,10,13,17,24,29,34,40,45,49
"312",1,10,13,17,23,28,33,39,44,48
"313",1,10,12,19,22,28,33,39,43,49
"314",1,10,12,19,24,30,34,40,44,49
"315",1,10,12,17,24,29,33,38,43,48
"316",1,10,12,16,24,28,34,39,43,49
"317",1,10,13,17,22,28,33,39,43,49
"318",1,10,15,16,24,29,33,39,43,48
"319",1,10,13,17,24,28,34,39,44,49
"320",1,10,12,17,24,29,33,39,44,48
"321",2,10,13,16,22,28,33,39,43,48
"322",1,10,13,17,24,28,34,39,43,47
"323",2,10,12,16,23,28,34,38,43,48
"324",1,10,13,17,25,30,34,39,44,50
"325",1,10,14,18,24,29,34,39,43,49
"326",1,10,13,16,23,29,33,39,43,48
"327",1,10,13,18,24,29,33,39,43,49
"328",1,10,12,17,25,29,34,40,44,50
"329",1,10,13,16,22,28,34,39,43,49
"330",1,10,12,17,25,28,33,39,44,49
"331",1,10,13,17,22,29,34,39,43,50
"332",1,10,12,16,22,29,33,39,43,48
"333",1,10,13,16,24,29,33,38,44,49
"334",1,10,13,18,24,29,33,39,44,48
"335",1,10,13,17,23,28,34,39,43,48
"336",1,10,13,16,25,28,33,38,43,49
"337",1,10,13,17,24,29,34,39,42,49
"338",1,10,12,18,24,28,33,38,43,48
"339",1,10,13,17,25,29,34,39,45,49
"340",1,10,13,16,25,29,33,39,43,47
"341",1,10,13,17,22,28,34,38,43,48
"342",2,10,13,16,22,28,33,38,43,48
"343",1,10,12,20,24,29,34,39,44,49
"344",1,10,12,18,22,28,33,39,43,48
"345",1,10,12,19,24,29,34,39,44,48
"346",1,10,12,16,25,29,33,39,42,48
"347",1,10,13,17,23,28,33,38,43,48
"348",1,10,12,16,23,29,34,39,43,48
"349",1,10,14,18,25,29,34,39,43,49
"350",1,10,13,16,22,28,33,39,43,49
"351",1,10,13,18,24,30,35,40,45,50
"352",1,10,13,17,22,29,33,38,43,47
"353",1,10,13,19,24,28,34,39,43,48
"354",1,10,12,17,23,28,34,39,44,48
"355",1,10,12,16,25,28,33,39,43,49
"356",1,10,13,19,24,28,34,39,44,49
"357",1,10,12,17,24,28,34,39,44,48
"358",1,10,12,17,25,29,33,39,43,48
"359",1,10,14,17,24,29,34,39,43,49
"360",1,10,13,20,25,29,34,39,44,49
"361",1,10,12,18,23,28,33,39,43,48
"362",1,10,13,18,25,28,34,39,44,48
"363",1,10,13,18,24,28,33,39,43,49
"364",1,10,13,17,24,28,33,39,43,47
"365",1,10,14,17,24,29,34,39,43,50
"366",1,10,13,19,24,29,33,39,44,48
"367",1,10,13,16,24,29,34,39,43,47
"368",1,10,13,20,24,29,34,39,43,48
"369",1,10,13,16,25,28,33,39,43,49
"370",1,10,13,18,24,30,34,39,44,49
"371",1,10,13,18,25,28,33,38,43,47
"372",1,10,12,16,22,28,34,39,43,47
"373",1,10,12,18,23,28,34,39,44,48
"374",1,10,14,19,24,28,33,39,44,48
"375",1,10,12,18,24,28,33,39,43,48
"376",1,10,12,18,25,29,34,39,43,49
"377",1,10,12,16,24,28,33,39,43,48
"378",1,10,14,16,22,28,34,39,43,48
"379",1,10,13,16,24,28,33,39,44,48
"380",1,10,12,17,25,28,34,39,44,49
"381",1,10,12,16,22,28,33,38,42,47
"382",1,10,13,18,24,29,33,38,44,48
"383",1,10,12,20,24,29,35,39,44,49
"384",1,10,13,17,24,30,34,39,44,50
"385",1,10,12,16,25,28,33,39,43,48
"386",1,10,12,16,25,28,34,39,43,49
"387",1,10,13,16,23,28,33,39,43,47
"388",1,10,13,20,22,29,33,39,43,48
"389",1,10,12,20,24,29,34,39,43,48
"390",1,10,12,20,24,28,34,39,43,48
"391",1,10,13,19,25,29,34,39,44,49
"392",1,10,13,18,22,29,33,39,43,49
"393",1,10,13,20,22,29,34,39,43,49
"394",1,10,14,18,22,28,34,39,44,48
"395",1,10,12,17,24,29,33,38,43,49
"396",1,10,13,17,22,29,33,39,43,49
"397",1,10,12,18,24,28,34,39,43,48
"398",1,10,14,19,24,29,34,39,43,49
"399",1,10,12,18,22,28,33,38,43,48
"400",1,10,14,16,23,28,34,39,43,48
"401",1,10,13,17,22,28,34,39,43,47
"402",1,10,12,17,22,28,34,39,43,49
"403",1,10,13,18,22,28,33,38,44,48
"404",1,10,13,18,22,28,33,38,43,48
"405",2,10,12,17,25,29,34,38,43,48
"406",1,10,12,16,22,29,33,39,44,48
"407",1,10,13,16,24,29,33,39,43,49
"408",1,10,13,20,24,29,33,39,44,48
"409",1,10,12,16,23,29,33,39,43,48
"410",1,10,13,16,23,29,34,38,44,49
"411",2,10,13,16,23,28,33,38,43,48
"412",1,10,12,17,23,29,33,39,43,48
"413",1,10,12,17,22,28,33,39,43,47
"414",1,10,12,16,25,28,34,39,43,48
"415",1,10,12,18,24,29,34,40,44,50
"416",1,10,13,18,25,29,34,39,43,49
"417",1,10,12,16,22,29,33,39,43,49
"418",1,10,13,20,24,29,34,38,44,48
"419",1,10,14,17,22,29,34,39,44,48
"420",1,10,12,17,23,28,34,39,44,49
"421",1,10,13,17,25,29,34,40,44,49
"422",1,10,12,17,22,28,34,39,43,48
"423",1,10,12,19,24,28,33,39,43,49
"424",1,10,14,16,24,29,33,39,43,48
"425",1,10,12,20,24,29,34,39,44,50
"426",2,10,12,17,22,28,33,39,43,48
"427",1,10,12,19,22,28,33,38,43,48
"428",1,10,13,17,23,28,33,39,43,49
"429",1,10,12,16,25,29,34,40,44,49
"430",1,10,12,17,25,28,33,39,44,48
"431",1,10,13,19,25,28,33,39,43,48
"432",2,10,12,16,22,28,33,38,42,48
"433",1,10,14,19,24,29,34,39,44,49
"434",1,10,12,16,23,28,33,38,43,48
"435",1,10,14,19,25,30,34,39,44,49
"436",1,10,13,17,22,29,33,38,43,48
"437",1,10,12,17,25,28,33,38,43,48
"438",1,10,12,16,23,29,34,39,44,49
"439",1,10,13,18,24,28,33,38,43,48
"440",1,10,13,16,24,29,34,39,44,50
"441",1,10,12,17,24,29,34,40,44,49
"442",1,10,13,20,24,29,35,40,44,49
"443",1,10,13,17,22,28,33,38,43,47
"444",1,10,12,17,24,28,33,38,43,47
"445",1,10,13,16,25,28,34,38,43,48
"446",1,10,13,17,25,29,34,38,43,48
"447",1,10,13,18,25,28,34,39,43,48
"448",1,10,12,16,22,28,33,39,43,47
"449",1,10,12,16,25,29,34,38,43,48
"450",1,10,12,16,24,29,33,38,43,48
"451",1,10,13,16,24,29,34,40,44,49
"452",1,10,13,18,24,28,33,39,42,48
"453",1,10,14,18,24,29,34,39,44,49
"454",1,10,14,18,22,29,34,39,44,49
"455",1,10,12,16,25,29,34,39,44,50
"456",1,10,12,16,24,28,33,38,43,48
"457",1,10,13,19,24,30,34,40,44,49
"458",1,10,14,17,24,29,34,40,44,49
"459",1,10,15,20,24,29,34,40,44,50
"460",1,10,12,18,22,29,34,39,44,48
"461",1,10,14,17,22,28,33,39,43,48
"462",1,10,14,17,22,28,33,38,43,48
"463",1,10,12,20,24,28,33,39,43,49
"464",1,10,13,16,24,29,33,38,44,48
"465",1,10,13,16,22,28,33,39,44,48
"466",1,10,12,18,24,29,33,39,44,48
"467",1,10,13,18,22,29,34,40,44,48
"468",1,10,12,17,22,29,33,38,43,48
"469",1,10,15,18,24,28,34,39,43,49
"470",1,10,13,17,25,28,33,38,43,48
"471",3,10,13,16,22,29,34,39,43,48
"472",1,10,13,16,23,29,34,39,44,48
"473",1,10,13,18,24,28,33,39,43,47
"474",1,10,12,17,24,29,34,39,43,47
"475",1,10,14,19,25,29,34,40,44,50
"476",2,10,13,16,23,28,33,39,43,48
"477",1,10,12,16,23,28,33,39,43,49
"478",1,10,14,17,23,28,33,38,42,48
"479",1,10,12,19,24,28,34,39,43,49
"480",1,10,12,18,24,29,33,39,43,49
"481",1,10,13,16,23,29,34,39,43,47
"482",1,10,13,17,25,29,34,38,43,47
"483",1,10,13,20,25,29,35,40,45,50
"484",1,10,12,17,22,29,34,40,43,49
"485",1,10,13,19,23,30,34,39,44,50
"486",1,10,12,17,22,28,33,38,43,49
"487",1,10,12,17,24,28,33,39,43,49
"488",2,10,13,16,22,29,34,39,42,48
"489",1,10,13,16,22,28,34,39,43,47
"490",1,10,12,18,25,29,34,39,44,48
"491",1,10,12,18,24,29,33,38,43,48
"492",1,10,12,20,24,29,34,39,44,48
"493",1,10,12,16,23,28,34,38,43,48
"494",1,10,12,19,24,29,34,40,43,49
"495",1,10,13,16,22,29,33,39,43,47
"496",1,10,13,18,25,28,34,39,44,49
"497",1,10,13,18,24,29,34,39,45,50
"498",1,10,13,16,23,29,33,39,44,47
"499",1,10,13,20,24,28,33,38,43,49
"500",1,10,14,16,23,29,34,39,44,48
"501",1,10,12,19,22,29,34,38,43,49
"502",1,10,13,18,22,29,34,39,43,49
"503",2,10,13,16,23,29,33,39,43,48
"504",1,10,13,18,22,29,33,38,43,48
"505",1,10,13,18,23,28,33,38,43,48
"506",1,10,13,17,22,28,34,39,44,48
"507",1,10,12,17,25,29,34,39,43,50
"508",1,10,12,18,25,29,33,39,44,49
"509",1,10,13,16,25,29,34,38,43,48
"510",1,10,13,17,23,29,34,39,44,48
"511",1,10,12,16,24,29,33,39,43,49
"512",1,10,13,20,24,30,35,40,45,49
"513",1,10,13,16,24,28,34,38,43,48
"514",1,10,12,19,24,29,34,39,43,50
"515",1,10,13,16,22,28,33,39,43,47
"516",1,10,12,19,22,29,34,39,44,49
"517",1,10,13,19,24,30,35,39,44,50
"518",1,10,14,17,25,29,34,39,44,49
"519",1,10,13,17,23,28,33,38,43,47
"520",1,10,13,20,24,28,34,39,43,48
"521",1,10,12,20,24,29,34,40,44,49
"522",1,10,13,17,25,29,34,39,44,50
"523",1,10,13,16,22,28,34,39,44,49
"524",2,10,12,16,25,29,33,38,43,48
"525",1,10,13,16,25,29,34,40,44,49
"526",1,10,14,17,24,28,33,39,43,48
"527",1,10,12,17,24,29,34,39,42,49
"528",1,10,12,16,22,28,33,39,43,49
"529",1,10,13,18,24,29,33,38,43,47
"530",1,10,13,17,24,30,34,40,44,50
"531",1,10,13,19,24,28,33,39,43,47
"532",1,10,12,16,25,29,34,39,43,50
"533",1,10,13,16,25,28,33,38,43,48
"534",1,10,12,16,23,28,33,39,43,47
"535",1,10,12,19,22,29,34,39,43,49
"536",1,10,13,18,24,29,34,40,43,48
"537",1,10,12,17,25,28,33,39,43,47
"538",1,10,12,17,24,28,33,38,44,48
"539",1,10,13,19,24,29,33,39,42,48
"540",1,10,13,18,24,29,34,40,44,48
"541",1,10,13,18,24,28,33,38,43,47
"542",1,10,13,18,24,29,33,39,44,49
"543",2,10,12,16,23,28,33,39,43,47
"544",1,10,12,16,24,28,34,39,43,47
"545",1,10,13,16,22,29,34,39,43,50
"546",1,10,12,20,24,29,35,40,44,50
"547",1,10,13,17,23,29,34,39,44,49
"548",1,10,12,17,25,28,34,39,43,48
"549",1,10,12,16,23,28,34,39,43,48
"550",1,10,12,16,24,29,33,38,42,48
"551",1,10,13,18,23,28,34,39,43,48
"552",1,10,13,18,22,28,34,39,44,48
"553",1,10,13,17,24,29,34,38,43,49
"554",1,10,12,18,22,28,34,39,43,48
"555",1,10,12,17,22,28,33,38,43,47
"556",1,10,13,18,22,28,33,38,43,46
"557",1,10,13,20,24,29,33,38,44,49
"558",1,10,13,16,25,29,33,39,43,49
"559",1,10,13,17,24,29,33,39,42,48
"560",1,10,12,16,23,29,33,39,44,48
"561",1,10,13,16,23,29,34,39,43,49
"562",1,10,13,18,25,28,34,38,43,48
"563",1,10,14,18,24,29,34,39,44,50
"564",1,10,12,16,22,28,33,39,42,49
"565",1,10,14,20,24,28,34,39,44,49
"566",1,10,13,16,25,29,34,40,43,49
"567",2,10,12,16,25,29,33,39,43,48
"568",1,10,12,19,24,28,34,39,43,48
"569",1,10,14,16,22,28,34,39,44,48
"570",1,10,14,18,25,29,34,39,44,48
"571",1,10,12,17,22,28,33,38,43,48
"572",1,10,13,19,24,28,33,39,44,49
"573",1,10,13,17,24,28,34,38,44,48
"574",1,10,13,16,24,29,33,38,43,47
"575",1,10,13,16,22,28,34,38,43,48
"576",1,10,14,17,23,29,34,39,43,49
"577",2,10,12,16,23,28,33,39,43,48
"578",1,10,13,19,22,29,34,39,43,49
"579",1,10,14,19,24,30,34,40,44,49
"580",1,10,12,17,24,28,34,38,44,49
"581",1,10,13,19,24,29,33,39,43,48
"582",1,10,13,19,25,29,34,39,43,49
"583",1,10,12,16,25,29,33,39,43,47
"584",1,10,12,16,22,28,33,38,43,47
"585",1,10,12,16,25,29,33,39,43,49
"586",1,10,12,17,25,29,33,38,43,49
"587",1,10,15,16,25,29,33,39,43,48
"588",1,10,12,18,22,29,34,39,44,49
"589",1,10,14,17,24,28,33,39,43,49
"590",1,10,13,17,22,28,33,39,44,47
"591",1,10,13,18,24,30,34,39,45,50
"592",1,10,13,16,22,28,33,38,44,48
"593",1,10,12,17,23,29,34,39,44,48
"594",1,10,12,18,24,28,34,39,44,49
"595",1,10,13,20,24,30,34,39,45,50
"596",1,10,14,16,24,30,34,39,44,49
"597",1,10,13,18,25,29,33,39,43,48
"598",1,10,14,17,25,29,33,39,43,48
"599",1,10,13,19,24,30,34,39,44,48
"600",1,10,12,18,25,29,34,39,43,50
