"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"585",1,10,15,16,25,29,33,39,43,48
"586",1,10,12,18,22,29,34,39,44,49
"587",1,10,12,17,25,29,33,39,43,49
"588",1,10,14,17,24,28,33,39,43,49
"589",1,10,13,18,24,30,34,39,45,50
"590",2,10,13,17,25,28,33,39,44,48
"591",1,10,13,16,22,28,33,38,44,48
"592",1,10,12,20,24,29,33,39,43,49
"593",1,10,12,17,23,29,34,39,44,48
"594",1,10,12,18,24,28,34,39,44,49
"595",1,10,12,17,23,28,34,39,44,48
"596",1,10,14,16,24,30,34,39,44,49
"597",1,10,13,18,25,29,33,39,43,48
"598",1,10,14,17,25,29,33,39,43,48
"599",1,10,13,19,24,30,34,39,44,48
"600",1,10,12,18,25,29,34,39,43,50
"601",1,10,14,17,23,28,33,39,43,48
"602",1,10,12,16,24,28,33,39,43,49
"603",1,10,14,16,22,29,34,39,43,48
"604",1,10,12,17,23,28,33,39,44,48
"605",1,10,14,16,25,29,33,39,43,48
"606",1,10,13,17,24,28,33,38,44,48
"607",1,10,12,18,24,28,33,38,43,47
"608",1,10,14,17,23,29,34,39,43,48
"609",1,10,14,17,24,30,35,40,44,49
"610",1,10,13,17,25,28,34,39,44,49
"611",1,10,13,18,25,29,34,40,44,49
"612",1,10,13,20,24,29,34,40,44,50
"613",1,10,13,16,24,29,34,39,43,47
"614",1,10,15,18,23,28,34,39,44,49
"615",1,10,13,18,24,28,34,38,43,48
"616",1,10,13,19,22,29,34,39,43,48
"617",1,10,13,19,25,29,34,38,43,49
"618",1,10,14,20,24,29,34,38,43,48
"619",1,10,13,16,23,29,34,38,43,48
"620",1,10,13,20,24,29,34,38,43,49
"621",1,10,12,18,22,29,33,39,43,48
"622",1,10,12,18,24,28,34,39,44,48
"623",1,10,12,17,22,28,33,38,42,48
"624",1,10,13,18,24,29,34,39,45,49
"625",1,10,13,20,24,28,34,39,44,48
"626",1,10,13,16,24,28,33,39,43,47
"627",1,10,13,18,24,29,35,40,44,50
"628",1,10,13,16,23,29,34,39,44,49
"629",1,10,12,17,22,29,33,39,43,49
"630",1,10,15,16,25,29,34,40,43,48
"631",2,10,12,16,22,29,33,38,43,48
"632",1,10,13,16,22,29,33,39,44,47
"633",1,10,14,19,22,28,33,39,43,48
"634",1,10,13,18,22,29,34,39,43,47
"635",1,10,15,16,22,29,34,39,43,49
"636",1,10,12,19,22,28,33,38,43,47
"637",1,10,13,18,24,29,33,39,44,48
"638",1,10,13,17,24,28,34,38,44,49
"639",1,10,13,17,25,28,34,39,44,48
"640",1,10,12,18,24,28,33,38,43,49
"641",1,10,13,17,25,28,33,38,43,47
"642",1,10,13,16,25,29,33,39,44,49
"643",1,10,13,17,24,28,33,39,44,48
"644",1,10,13,16,22,29,34,39,43,47
"645",1,10,13,16,23,29,33,39,44,49
"646",1,10,12,16,25,28,33,38,42,48
"647",1,10,14,16,24,29,34,38,43,48
"648",1,10,13,17,24,28,33,39,42,49
"649",1,10,13,16,24,29,33,38,43,47
"650",1,10,15,18,24,29,34,39,44,49
"651",1,10,13,17,23,29,34,38,44,48
"652",1,10,12,18,25,29,33,39,43,48
"653",1,10,13,16,23,29,33,39,43,47
"654",1,10,12,18,24,28,34,39,43,49
"655",1,10,13,17,25,29,34,39,43,50
"656",1,10,12,17,25,29,33,39,44,48
"657",1,10,13,18,22,28,33,39,44,49
"658",1,10,13,16,24,29,34,40,44,48
"659",1,10,12,16,24,28,33,38,43,49
"660",1,10,13,16,24,28,33,38,43,47
"661",1,10,14,17,24,29,33,39,43,48
"662",1,10,12,16,25,29,33,39,44,49
"663",1,10,12,17,24,28,33,39,44,48
"664",1,10,12,20,24,30,34,40,44,49
"665",1,10,13,16,23,28,33,38,42,48
"666",1,10,14,18,24,28,34,39,43,48
"667",2,10,12,18,23,29,34,39,43,48
"668",1,10,13,19,24,29,34,38,43,49
"669",1,10,13,16,23,28,33,39,44,48
"670",1,10,12,17,25,28,34,39,43,48
"671",1,10,13,17,24,29,33,38,43,48
"672",1,10,12,16,25,28,33,39,44,48
"673",1,10,13,18,25,28,33,39,43,48
"674",4,10,13,16,23,29,33,39,43,47
"675",1,10,13,18,22,29,34,40,44,49
"676",1,10,12,17,25,29,34,38,43,48
"677",1,10,13,17,22,29,33,39,43,47
"678",1,10,12,20,24,29,34,39,43,50
"679",1,10,12,16,25,28,34,38,43,49
"680",1,10,14,20,24,29,34,39,43,49
"681",1,10,13,17,25,28,34,38,43,48
"682",2,10,12,16,25,28,33,38,43,48
"683",1,10,13,16,23,29,33,38,43,48
"684",1,10,12,16,24,29,34,38,44,48
"685",2,10,13,20,24,28,34,39,44,48
"686",1,10,13,17,24,28,33,39,44,49
"687",1,10,13,16,25,28,34,39,43,49
"688",1,10,13,16,23,28,34,38,43,48
"689",1,10,15,16,25,29,34,39,43,48
"690",1,10,12,17,22,28,34,39,43,49
"691",1,10,14,20,24,30,34,40,45,50
"692",1,10,14,16,24,28,33,38,43,49
"693",1,10,13,18,23,28,34,39,43,49
"694",1,10,13,17,24,28,34,39,43,50
"695",1,10,13,17,22,29,34,40,44,48
"696",1,10,13,17,24,28,34,39,43,47
"697",1,10,13,17,24,28,33,39,43,47
"698",1,10,13,19,22,28,33,39,43,49
"699",1,10,13,16,22,28,34,39,43,47
"700",1,10,12,16,23,29,34,39,44,50
"701",1,10,12,20,24,28,34,39,43,48
"702",1,10,14,18,23,28,34,39,43,49
"703",1,10,14,19,24,29,34,39,44,50
"704",1,10,13,17,22,29,33,39,44,48
"705",1,10,13,20,24,30,34,39,45,49
"706",1,10,14,18,25,29,34,39,44,48
"707",1,10,13,17,23,29,34,39,43,50
"708",1,10,13,17,22,28,34,39,43,47
"709",1,10,13,16,24,29,33,38,43,48
"710",2,10,13,16,24,29,34,39,43,49
"711",1,10,13,17,22,29,33,39,44,49
"712",1,10,12,18,23,29,34,39,44,49
"713",1,10,12,18,24,29,33,39,43,48
"714",1,10,13,18,24,28,33,39,44,49
"715",1,10,12,19,25,29,33,39,43,49
"716",1,10,14,17,22,29,34,39,43,48
"717",1,10,12,17,25,29,34,39,44,50
"718",1,10,14,18,23,28,34,39,43,48
"719",1,10,13,18,25,29,33,39,43,50
"720",1,10,13,19,22,29,34,39,44,50
"721",1,10,14,16,25,29,34,39,44,49
"722",1,10,13,18,23,29,33,39,43,48
"723",1,10,12,18,22,28,34,39,43,49
"724",1,10,13,17,24,28,34,39,44,50
