"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"585",1,14,18,24,31,40,46,55,60,67
"586",2,14,18,25,34,41,47,54,61,69
"587",1,14,17,22,35,41,47,54,61,67
"588",2,14,18,23,34,40,47,54,60,68
"589",2,14,18,27,34,41,47,55,62,69
"590",1,14,20,25,32,40,47,54,60,68
"591",2,14,17,23,34,40,47,54,60,70
"592",2,14,18,24,34,41,47,55,60,68
"593",1,14,18,23,32,40,46,54,60,68
"594",2,14,18,25,34,40,47,54,59,67
"595",2,14,18,24,34,39,47,55,60,68
"596",2,14,17,24,34,41,48,55,61,69
"597",2,14,18,24,35,39,46,54,61,68
"598",1,14,18,23,34,40,48,55,61,69
"599",2,14,18,24,31,41,48,55,61,69
"600",1,14,18,25,31,40,47,54,60,67
"601",1,14,18,22,31,39,46,54,60,66
"602",2,14,18,26,34,40,46,53,60,67
"603",1,14,20,23,34,41,47,55,61,68
"604",1,14,18,25,35,39,48,55,61,68
"605",2,14,18,26,34,41,48,55,62,69
"606",1,14,18,27,34,40,48,55,61,69
"607",1,14,17,24,35,41,47,55,61,67
"608",2,14,18,24,31,41,47,55,60,68
"609",2,14,17,24,31,41,47,54,60,68
"610",1,14,18,24,34,40,48,54,62,67
"611",2,14,18,28,34,42,48,55,62,69
"612",1,14,17,23,31,40,47,54,60,68
"613",1,14,18,23,34,41,48,54,61,69
"614",2,14,18,23,31,40,47,54,59,67
"615",2,14,18,25,35,41,48,56,61,69
"616",2,14,17,22,31,40,47,54,59,67
"617",2,14,18,25,34,39,47,55,62,69
"618",2,14,18,24,32,39,46,54,60,67
"619",2,14,17,22,31,40,47,55,61,68
"620",1,14,18,24,34,40,47,55,61,69
"621",1,14,18,28,34,41,47,55,60,68
"622",2,14,18,24,34,39,47,54,61,67
"623",2,14,18,23,35,40,48,55,61,68
"624",1,14,18,23,34,41,47,55,60,69
"625",2,14,18,26,34,41,48,55,60,68
"626",2,14,18,27,34,41,48,55,62,69
"627",2,14,18,24,34,40,46,54,61,68
"628",2,14,18,24,32,40,46,54,60,67
"629",1,14,17,23,31,39,46,54,61,69
"630",1,14,17,23,34,41,48,55,62,69
"631",2,14,18,24,34,39,47,54,61,68
"632",1,14,18,27,34,41,47,55,61,68
"633",1,14,18,27,31,41,48,54,61,68
"634",2,14,18,24,32,39,47,54,61,67
"635",1,14,17,23,34,40,47,54,59,68
"636",2,14,18,27,34,40,47,55,62,67
"637",1,14,17,25,35,40,47,55,62,68
"638",1,14,18,27,34,40,47,55,60,68
"639",2,14,17,23,35,40,47,54,59,67
"640",1,14,18,22,34,41,47,55,62,68
"641",1,14,17,25,32,40,47,55,60,68
"642",3,14,17,22,35,39,46,54,59,66
"643",1,14,18,25,34,39,46,54,61,67
"644",1,14,17,26,34,40,47,54,60,68
"645",2,14,20,23,34,40,47,55,61,69
"646",1,14,18,25,34,41,48,54,61,69
"647",1,14,18,24,34,40,47,54,60,67
"648",1,14,18,27,34,41,47,54,61,69
"649",1,14,18,22,31,39,47,54,60,67
"650",1,14,18,25,34,39,46,54,61,68
"651",2,14,18,22,31,41,47,54,61,68
"652",2,14,18,22,31,40,46,53,59,67
"653",2,14,17,25,34,41,48,55,61,69
"654",1,14,20,23,32,40,47,55,60,67
"655",2,14,18,27,34,40,47,54,61,69
"656",1,14,18,23,34,41,48,55,61,70
"657",2,14,18,24,31,41,47,55,61,67
"658",2,14,18,23,31,40,47,54,60,66
"659",1,14,18,24,34,40,47,54,61,69
"660",1,14,18,24,34,40,48,55,60,69
"661",2,14,18,26,34,40,47,54,60,68
"662",1,14,18,27,34,41,48,55,60,69
"663",1,14,18,23,31,40,47,55,62,69
"664",1,14,18,25,34,40,47,55,61,67
"665",1,14,18,25,35,41,47,55,61,69
"666",1,14,20,25,34,41,48,55,61,68
"667",2,14,18,24,34,41,47,55,60,67
"668",1,14,18,23,31,40,47,55,61,67
"669",1,14,18,25,32,39,46,54,60,68
"670",2,14,17,23,35,40,47,55,61,68
"671",1,14,17,23,32,40,47,55,59,67
"672",2,14,18,22,31,39,47,54,59,68
"673",1,14,18,28,35,41,48,55,62,69
"674",1,14,20,25,35,41,48,55,62,69
"675",2,14,17,25,31,41,47,55,60,68
"676",1,14,17,23,32,40,47,54,60,69
"677",2,14,21,22,31,40,46,54,60,67
"678",2,14,18,22,32,39,47,55,60,67
"679",1,14,18,24,31,40,47,55,60,67
"680",1,14,18,22,31,40,47,55,61,67
"681",1,14,17,22,35,40,47,54,60,68
"682",2,14,18,24,32,40,46,54,59,65
"683",1,14,17,23,34,40,47,55,60,68
"684",2,14,18,24,34,40,46,54,60,67
"685",2,14,18,23,32,40,46,55,61,67
"686",2,14,17,23,34,39,47,54,59,67
"687",2,14,18,25,34,40,47,54,61,68
"688",1,14,18,22,31,40,46,54,59,68
"689",2,14,18,23,32,39,46,53,60,66
"690",2,14,18,22,35,40,46,54,61,67
"691",2,14,18,23,34,39,46,54,60,68
"692",1,14,18,23,31,40,47,54,61,69
"693",2,14,17,24,34,39,47,54,59,67
"694",1,14,17,24,34,39,47,55,59,67
"695",2,14,17,23,35,41,47,55,60,68
"696",2,14,18,24,34,40,47,55,60,68
"697",1,14,18,24,34,41,48,55,63,69
"698",2,14,18,23,31,40,46,54,60,67
"699",2,14,18,23,31,40,47,54,61,68
"700",1,14,18,23,31,40,47,55,60,67
"701",2,14,17,27,34,40,47,55,61,69
"702",1,14,18,24,34,40,47,54,59,68
"703",1,14,18,25,34,40,46,54,61,68
"704",2,14,17,26,31,40,47,54,60,68
"705",1,14,18,25,34,42,48,55,62,69
"706",1,14,17,23,34,39,47,54,61,67
"707",1,14,18,22,35,39,47,54,60,67
"708",2,14,17,26,34,41,48,55,62,69
"709",1,14,18,28,34,41,48,55,61,68
"710",2,14,17,22,34,39,47,54,60,69
"711",1,14,18,24,31,39,47,54,60,68
"712",2,14,21,23,34,40,46,54,60,67
"713",2,14,18,23,35,40,47,54,61,69
"714",2,14,18,23,34,39,47,54,60,68
"715",2,14,18,23,34,40,47,55,62,67
"716",1,14,17,23,34,40,46,54,61,67
"717",2,14,18,23,34,40,47,54,60,66
"718",2,14,18,23,32,40,46,55,60,68
"719",2,14,17,22,32,40,47,54,60,67
"720",2,14,18,28,34,41,48,55,62,68
"721",2,14,18,25,34,41,48,55,62,69
"722",1,14,18,22,31,40,47,54,61,67
"723",2,14,18,24,35,41,48,55,62,70
"724",1,14,18,24,34,40,47,54,60,69
"725",2,14,18,24,31,40,47,55,61,68
"726",1,14,18,27,34,41,48,55,61,68
"727",1,14,20,26,34,40,47,55,60,69
"728",2,14,18,22,32,40,46,54,61,67
"729",1,14,18,25,34,40,46,54,60,68
"730",1,14,18,23,31,39,47,54,60,68
"731",1,14,17,22,31,40,47,55,60,67
"732",2,14,17,22,32,40,46,54,60,67
"733",2,14,17,24,35,41,48,55,62,70
"734",1,14,17,24,34,40,47,55,61,68
"735",1,14,18,22,31,40,47,54,59,69
"736",1,14,18,24,34,41,47,55,61,67
"737",2,14,17,23,35,39,47,54,61,68
"738",1,14,17,23,35,39,47,54,61,68
"739",1,14,17,23,31,40,47,53,59,67
"740",1,14,18,24,31,40,47,54,59,69
"741",1,14,17,23,31,40,46,55,60,67
"742",1,14,18,22,31,39,46,53,60,67
"743",1,14,18,24,34,41,47,55,60,68
"744",1,14,17,23,34,39,47,54,60,67
"745",1,14,18,22,34,41,46,53,61,68
"746",1,14,18,24,34,41,47,54,60,69
"747",2,14,17,23,31,39,46,54,59,67
"748",1,14,18,22,31,40,47,54,60,69
"749",2,14,18,27,34,41,48,55,62,68
"750",1,14,18,23,34,41,48,54,62,67
"751",1,14,18,25,35,40,47,54,60,69
"752",2,14,18,27,35,40,47,55,60,67
"753",2,14,18,24,34,41,47,54,61,69
"754",1,14,18,25,34,41,48,55,60,68
"755",1,14,18,24,34,39,46,54,60,67
"756",2,14,17,25,34,41,47,55,61,69
"757",2,14,17,24,35,39,47,54,61,67
"758",1,14,17,24,34,40,46,54,61,68
"759",2,14,17,23,31,39,46,54,60,67
"760",1,14,18,27,34,41,47,54,60,69
"761",1,14,18,24,34,40,48,54,61,68
"762",1,14,17,22,35,40,47,54,60,67
"763",1,14,18,23,34,41,48,55,62,67
"764",2,14,17,24,34,40,47,55,62,68
"765",2,14,18,24,35,41,48,55,61,69
"766",2,14,18,26,34,40,47,55,61,68
"767",1,14,18,23,31,40,47,54,61,67
"768",2,14,18,23,35,40,46,53,60,68
"769",1,14,17,24,31,39,46,54,60,67
"770",2,14,18,25,34,41,47,54,61,67
"771",1,14,18,23,34,41,47,54,61,68
"772",2,14,18,23,31,41,47,55,61,68
"773",1,14,18,24,31,40,48,55,61,67
"774",2,14,18,27,34,41,48,55,63,70
"775",1,14,17,24,34,41,48,55,62,68
"776",2,14,17,22,31,39,47,55,61,67
"777",2,14,17,24,34,41,48,55,62,68
"778",2,14,18,23,34,40,48,55,59,68
"779",1,14,18,22,34,41,47,54,61,69
"780",1,14,17,25,34,40,46,53,59,67
"781",1,14,18,24,35,41,48,55,62,69
"782",1,14,18,26,34,41,47,55,61,68
"783",2,14,18,23,31,39,46,53,60,67
"784",2,14,18,22,35,40,46,54,59,66
"785",1,14,18,27,34,40,47,55,61,68
"786",1,14,20,22,34,41,47,54,61,68
"787",2,14,18,23,31,40,47,55,60,67
"788",1,14,17,22,35,40,46,54,60,67
"789",1,14,18,23,35,40,46,54,61,67
"790",1,14,17,25,34,41,48,55,62,70
"791",1,14,17,28,34,40,47,55,61,69
"792",2,14,18,22,35,40,46,54,59,67
"793",1,14,17,25,31,39,46,54,60,67
"794",2,14,17,27,34,41,47,54,62,68
"795",1,14,17,23,35,40,46,54,59,67
"796",1,14,18,26,34,41,47,55,61,67
"797",2,14,18,24,34,41,47,54,60,68
"798",1,14,18,24,34,41,47,54,61,68
"799",2,14,18,28,34,41,48,55,61,68
"800",2,14,17,23,32,40,47,54,59,68
"801",2,14,18,27,34,40,47,55,61,67
"802",2,14,18,24,31,39,46,54,60,66
"803",1,14,18,27,31,41,48,55,61,68
"804",2,14,17,24,31,40,46,54,60,68
"805",2,14,18,22,35,40,47,54,60,68
"806",1,14,20,25,35,40,48,55,61,69
"807",1,14,18,24,34,40,47,53,60,67
"808",1,14,18,24,34,41,47,54,59,68
"809",1,14,18,23,32,39,46,54,60,68
"810",1,14,18,23,31,40,47,54,61,68
"811",1,14,18,25,34,41,48,56,63,70
"812",1,14,18,26,35,41,48,55,61,68
"813",1,14,18,23,34,40,47,55,60,69
"814",1,14,17,25,34,40,47,54,60,67
"815",1,14,17,24,34,40,47,55,61,69
"816",1,14,20,23,34,41,47,55,61,69
"817",1,14,18,23,34,40,47,54,60,69
"818",1,14,18,24,31,40,47,54,60,66
"819",2,14,18,23,34,40,47,54,61,69
"820",1,14,17,24,32,39,47,55,61,68
"821",1,14,18,23,35,40,47,54,61,67
"822",2,14,18,24,34,39,47,54,60,68
"823",1,14,17,22,31,39,46,53,60,68
"824",1,14,18,25,34,40,47,54,62,69
"825",1,14,17,24,35,40,47,54,61,68
"826",1,14,17,23,35,40,47,55,60,67
"827",1,14,17,23,35,40,47,55,59,68
"828",1,14,18,26,34,41,47,54,60,67
"829",1,14,18,27,34,40,48,55,60,69
"830",2,14,17,22,35,39,47,54,60,68
"831",2,14,17,24,34,41,47,55,61,68
"832",1,14,18,22,35,40,47,55,61,68
"833",1,14,18,27,34,39,47,55,61,68
"834",2,14,17,24,34,39,47,53,60,67
"835",2,14,18,22,34,40,47,55,60,68
"836",2,14,18,23,31,39,46,54,61,67
"837",2,14,18,22,34,39,47,54,60,68
"838",2,14,17,22,31,40,46,54,60,66
"839",2,14,18,25,35,40,47,55,62,69
"840",1,14,17,23,35,40,47,54,61,67
"841",2,14,17,24,34,40,47,54,61,67
"842",2,14,17,27,34,41,48,55,61,69
"843",2,14,17,23,35,40,46,54,60,67
"844",2,14,20,24,34,40,48,54,61,68
"845",2,14,18,28,35,41,47,55,62,69
"846",2,14,17,25,32,40,46,54,60,67
"847",1,14,18,25,35,39,47,55,61,67
"848",2,14,18,25,34,40,46,55,60,69
"849",2,14,18,25,31,39,47,54,60,67
"850",1,14,17,25,34,39,47,54,60,68
"851",1,14,18,27,34,40,47,55,61,69
"852",2,14,18,22,32,41,47,55,60,67
"853",2,14,18,23,34,40,46,54,59,66
"854",2,14,17,24,34,40,47,54,60,68
"855",1,14,18,22,35,40,47,54,60,67
"856",2,14,17,26,34,40,47,54,59,67
"857",1,14,17,25,34,40,48,55,61,68
"858",1,14,17,25,34,40,48,55,61,69
"859",2,14,18,26,34,40,47,55,61,69
"860",2,14,18,23,34,41,47,54,61,67
"861",1,14,18,25,34,40,47,54,60,69
"862",1,14,20,24,34,40,47,55,60,70
"863",1,14,18,27,34,40,46,54,61,68
"864",2,14,17,25,34,40,48,55,62,69
"865",2,14,18,24,35,40,47,54,60,69
"866",1,14,17,26,34,40,47,54,60,69
"867",2,14,18,22,31,40,47,55,61,68
"868",1,14,18,23,35,40,48,55,61,69
"869",2,14,18,24,35,39,47,54,60,67
"870",2,14,18,28,34,40,47,55,61,67
"871",1,14,18,24,34,41,47,54,61,67
"872",2,14,18,25,35,40,47,55,60,67
"873",1,14,17,22,35,40,47,55,60,67
"874",2,14,18,22,31,40,47,54,60,68
"875",2,14,18,24,31,40,47,55,61,67
"876",1,14,18,26,34,40,47,55,62,68
"877",1,14,18,22,35,40,46,54,59,69
"878",2,14,20,23,34,41,47,54,61,68
"879",2,14,18,25,31,40,47,54,62,68
"880",1,14,18,24,31,41,47,55,62,67
"881",2,14,18,24,35,40,47,55,61,69
"882",1,14,17,24,34,41,48,55,62,69
"883",2,14,18,25,35,39,46,53,60,66
"884",2,14,17,22,31,39,47,54,60,66
"885",2,14,17,25,32,39,47,54,61,67
"886",2,14,20,27,34,40,46,54,61,68
"887",1,14,17,23,32,40,47,54,61,67
"888",2,14,18,22,32,40,47,54,60,67
"889",1,14,17,24,31,39,47,54,60,68
"890",2,14,17,25,35,40,48,55,62,69
"891",1,14,17,23,34,40,47,55,61,68
"892",2,14,17,25,34,39,47,54,60,67
"893",2,14,18,24,31,39,47,54,60,68
"894",2,14,18,25,35,41,48,55,62,69
"895",1,14,18,25,35,41,48,54,62,68
"896",1,14,18,24,31,40,46,55,61,68
"897",1,14,17,24,34,40,47,54,61,67
"898",2,14,18,24,34,41,47,55,61,68
"899",1,14,17,22,34,39,46,54,61,67
"900",2,14,18,22,32,39,46,54,61,67
"901",2,14,20,23,31,39,47,54,60,67
"902",2,14,18,23,34,39,46,54,61,67
"903",1,14,17,24,35,39,47,55,61,68
"904",2,14,17,22,31,39,46,54,59,66
"905",1,14,17,23,34,41,47,55,61,67
"906",1,14,18,27,31,41,48,55,62,68
"907",1,14,18,25,31,41,48,55,61,67
"908",2,14,18,25,34,40,47,53,61,67
"909",2,14,17,22,35,40,46,54,60,68
"910",2,14,18,23,35,40,47,55,60,68
"911",1,14,17,28,34,40,48,55,61,69
"912",2,14,18,24,34,40,47,54,61,69
"913",1,14,18,24,31,40,47,54,61,68
"914",2,14,17,25,34,40,47,55,61,67
"915",1,14,18,28,34,40,47,55,59,67
"916",1,14,18,24,31,39,46,54,60,68
"917",2,14,18,24,34,42,48,55,61,70
"918",1,14,17,26,34,40,48,55,61,68
"919",2,14,18,27,34,40,47,55,60,67
"920",1,14,17,22,35,40,48,55,61,67
"921",1,14,18,22,34,41,47,54,60,69
"922",2,14,17,23,35,39,46,54,61,67
"923",1,14,17,25,34,40,46,54,60,68
"924",2,14,18,26,31,41,48,55,61,69
"925",2,14,17,25,35,41,48,55,62,69
"926",1,14,17,22,34,40,47,54,61,67
"927",2,14,17,22,35,40,47,54,60,69
"928",2,14,18,23,32,39,46,54,60,66
"929",1,14,17,22,32,41,48,55,62,69
"930",2,14,18,23,34,40,47,54,61,68
"931",1,14,18,22,31,39,45,53,60,66
"932",2,14,17,25,34,39,46,55,60,67
"933",1,14,18,28,34,41,47,55,62,67
"934",1,14,18,27,34,39,47,55,60,67
"935",1,14,17,23,35,40,46,55,60,67
"936",2,14,18,24,31,39,47,53,61,67
"937",1,14,18,27,34,40,47,54,60,69
"938",1,14,18,24,35,40,47,55,61,69
"939",1,14,18,28,31,40,46,54,60,67
"940",2,14,17,23,35,41,47,54,60,68
"941",1,14,18,27,34,40,47,55,60,69
"942",2,14,18,27,31,39,46,54,60,68
"943",2,14,18,22,34,40,47,54,61,69
"944",2,14,17,28,34,40,47,54,60,68
"945",2,14,18,28,34,41,47,55,61,67
"946",2,14,17,28,34,40,47,55,60,68
"947",2,14,18,24,31,39,47,54,59,67
"948",2,14,18,23,35,41,47,54,61,68
"949",2,14,18,23,35,40,47,54,60,68
"950",1,14,17,24,34,40,47,54,60,67
"951",2,14,17,22,34,40,46,54,60,67
"952",1,14,18,24,34,40,47,54,61,67
"953",2,14,17,23,34,41,47,55,61,67
"954",1,14,20,28,34,41,48,55,62,69
"955",1,14,18,23,31,41,47,55,60,68
"956",1,14,18,28,34,39,47,54,60,68
"957",1,14,18,22,34,41,47,54,60,67
"958",1,14,20,24,34,40,47,54,61,69
"959",2,14,18,26,35,41,47,55,61,69
"960",2,14,18,25,31,40,46,54,60,69
"961",1,14,18,23,31,39,46,54,59,67
"962",1,14,18,25,34,41,48,54,61,68
"963",2,14,18,28,31,41,47,54,60,68
"964",1,14,18,23,35,40,47,55,61,68
"965",2,14,20,25,31,39,47,54,61,67
"966",2,14,17,24,32,40,46,54,59,68
"967",2,14,17,24,34,40,46,54,60,69
"968",2,14,18,22,35,40,47,55,61,68
"969",1,14,18,25,31,40,46,54,61,67
"970",1,14,17,25,34,39,47,54,60,67
"971",2,14,18,27,34,40,47,54,61,68
"972",2,14,18,23,34,41,48,55,60,68
"973",2,14,17,25,31,39,47,54,60,68
"974",1,14,20,27,34,41,48,55,60,68
"975",2,14,17,26,34,41,48,55,61,68
"976",1,14,17,23,31,40,47,55,61,67
"977",2,14,18,26,34,40,46,54,60,67
"978",2,14,20,22,34,39,46,54,60,68
"979",2,14,17,25,31,39,46,53,60,67
"980",2,14,20,23,32,39,47,55,60,67
"981",2,14,18,24,31,40,47,54,60,66
"982",2,14,18,24,31,39,46,54,60,68
"983",2,14,18,23,32,40,47,55,60,67
"984",1,14,18,22,34,40,48,55,60,68
"985",2,14,18,23,34,40,47,54,59,68
"986",2,14,18,22,31,39,46,54,60,66
"987",2,14,17,23,31,40,47,55,59,69
"988",1,14,17,23,34,41,48,55,61,68
"989",1,14,18,24,31,40,46,54,60,69
"990",1,14,18,23,35,40,47,55,60,68
"991",1,14,17,24,31,40,47,55,61,67
"992",2,14,18,22,31,40,47,55,61,69
"993",1,14,18,25,31,39,46,53,61,68
"994",1,14,18,25,31,39,46,53,60,67
"995",2,14,17,23,35,40,47,53,59,67
"996",2,14,18,23,35,40,46,54,61,67
"997",2,14,17,24,34,40,47,53,59,67
"998",1,14,17,24,35,41,47,55,62,68
"999",2,14,17,23,31,39,46,54,59,68
"1000",1,14,18,26,34,41,47,54,62,68
"1001",2,14,17,25,34,40,47,54,60,69
"1002",2,14,17,24,34,39,47,55,60,68
"1003",1,14,17,22,34,39,46,54,60,67
"1004",1,14,18,23,34,39,46,54,59,67
"1005",1,14,18,22,34,39,45,54,60,67
"1006",1,14,18,22,35,41,47,54,60,69
"1007",1,14,18,23,32,39,47,54,61,68
"1008",2,14,17,23,31,40,47,54,61,68
"1009",2,14,18,22,34,40,46,54,60,68
"1010",2,14,18,22,31,40,47,53,60,67
"1011",2,14,17,23,31,40,46,54,60,67
"1012",2,14,18,28,34,40,46,54,61,67
"1013",2,14,17,23,32,40,45,54,60,67
"1014",2,14,17,22,32,40,47,54,61,67
"1015",2,14,20,25,35,40,47,54,61,69
"1016",1,14,18,23,32,41,48,53,61,68
"1017",2,14,18,23,32,39,46,54,60,67
"1018",1,14,20,23,35,41,48,55,62,68
"1019",1,14,18,24,32,40,46,53,60,67
"1020",1,14,17,24,34,40,48,55,60,69
"1021",1,14,18,23,31,40,47,54,60,68
"1022",2,14,18,22,31,39,47,54,59,67
"1023",2,14,18,24,31,41,47,55,61,68
"1024",1,14,18,24,34,39,47,55,61,69
"1025",2,14,17,24,31,39,46,54,60,66
"1026",2,14,18,24,34,40,47,55,61,69
"1027",2,14,17,22,35,39,47,54,60,67
"1028",1,14,18,23,34,39,46,54,60,68
"1029",1,14,18,26,34,40,48,55,62,68
"1030",1,14,17,25,34,40,47,55,61,70
"1031",1,14,18,22,31,39,47,54,60,68
"1032",2,14,18,25,35,40,47,54,60,68
"1033",2,14,18,23,35,40,47,55,61,69
"1034",2,14,17,24,35,40,47,54,59,68
"1035",2,14,18,28,34,40,47,54,61,67
"1036",1,14,18,26,34,41,48,54,61,68
"1037",1,14,18,25,34,40,47,55,60,69
"1038",1,14,18,23,35,40,47,54,61,68
"1039",1,14,20,24,31,40,47,54,62,68
"1040",1,14,18,28,34,40,47,55,60,68
"1041",2,14,17,23,34,40,47,54,59,69
"1042",2,14,18,25,34,41,47,54,60,67
"1043",2,14,18,25,31,39,47,54,60,68
"1044",1,14,18,22,34,40,48,55,62,68
"1045",2,14,18,24,34,40,47,54,60,69
"1046",1,14,18,22,32,40,46,54,60,67
"1047",1,14,18,28,34,40,46,54,61,67
"1048",1,14,18,25,34,41,48,55,60,70
"1049",1,14,17,23,32,40,47,55,61,68
"1050",2,14,18,26,34,41,47,55,60,69
"1051",2,14,17,24,35,40,48,55,61,68
"1052",1,14,18,25,31,41,47,54,61,68
"1053",1,14,18,25,32,39,47,55,60,68
"1054",1,14,17,23,34,40,47,54,60,67
"1055",1,14,18,27,34,41,47,55,61,67
"1056",1,14,18,26,35,40,47,55,61,68
"1057",1,14,17,23,31,40,47,54,59,68
"1058",1,14,18,23,34,39,47,55,60,67
"1059",1,14,18,24,35,41,48,55,62,68
"1060",2,14,18,23,34,39,46,53,60,67
"1061",2,14,18,23,34,41,48,55,61,68
"1062",1,14,20,22,35,40,47,55,61,68
"1063",2,14,17,23,34,40,47,55,61,68
"1064",2,14,17,24,31,40,47,54,61,69
"1065",2,14,17,27,34,41,48,55,61,68
"1066",1,14,17,27,34,39,47,55,61,68
"1067",2,14,20,23,34,40,46,54,61,67
"1068",2,14,17,28,34,41,48,55,61,70
"1069",1,14,17,22,34,41,48,55,61,68
"1070",1,14,17,27,31,40,47,53,59,67
"1071",2,14,18,22,31,40,46,54,60,67
"1072",1,14,17,23,31,39,46,54,60,67
"1073",2,14,17,28,34,41,48,55,62,69
"1074",1,14,17,24,31,41,47,54,61,67
"1075",1,14,17,23,31,39,47,54,60,67
"1076",2,14,18,22,31,40,47,54,59,67
"1077",1,14,18,24,32,39,46,54,61,68
"1078",1,14,17,23,35,41,48,55,62,68
"1079",1,14,20,24,34,41,48,55,61,69
"1080",1,14,17,23,35,40,46,54,61,67
"1081",1,14,17,27,34,39,46,54,60,68
"1082",1,14,17,27,34,41,48,55,62,69
"1083",2,14,18,27,35,39,45,54,60,67
"1084",1,14,17,25,34,41,47,55,61,67
"1085",2,14,18,24,32,40,47,54,60,69
"1086",1,14,18,22,34,40,47,54,59,68
"1087",1,14,20,27,34,41,48,55,62,68
"1088",1,14,17,27,34,40,47,55,61,67
"1089",2,14,18,23,31,39,47,55,60,67
"1090",2,14,18,24,34,41,48,55,62,68
"1091",2,14,18,23,34,40,47,55,61,67
"1092",1,14,18,22,34,40,47,55,61,68
"1093",2,14,20,26,35,41,48,55,62,68
"1094",2,14,18,25,34,40,46,55,60,68
"1095",1,14,18,24,31,40,45,53,60,67
"1096",2,14,17,23,35,39,46,54,59,67
"1097",1,14,17,24,34,40,47,55,61,67
"1098",1,14,18,24,34,41,46,54,61,67
"1099",1,14,18,27,34,39,47,54,61,67
"1100",1,14,17,22,35,41,48,55,61,69
"1101",2,14,17,23,32,40,47,55,61,69
"1102",2,14,18,25,34,41,48,55,62,70
"1103",2,14,18,26,34,40,47,55,61,67
"1104",1,14,18,24,34,41,47,55,61,68
"1105",1,14,18,25,34,39,46,53,60,67
"1106",2,14,18,22,34,41,48,55,61,70
"1107",2,14,18,26,34,40,47,55,60,67
"1108",1,14,18,23,31,40,47,55,60,69
"1109",2,14,18,24,31,40,47,53,60,66
"1110",2,14,17,24,31,40,47,55,60,67
"1111",1,14,17,23,34,41,48,55,62,68
"1112",2,14,17,23,35,41,47,55,61,68
"1113",1,14,17,23,34,40,46,54,60,66
"1114",1,14,18,23,35,39,47,54,60,68
"1115",1,14,18,24,35,40,47,54,60,67
"1116",1,14,18,25,35,39,47,55,60,67
"1117",2,14,17,22,31,39,47,54,61,66
"1118",1,14,18,23,34,39,46,53,61,67
"1119",1,14,17,23,35,40,47,54,60,67
"1120",1,14,18,23,34,40,46,54,60,67
"1121",2,14,17,23,34,40,46,53,59,67
"1122",1,14,18,26,34,40,47,55,61,67
"1123",1,14,17,27,34,41,48,55,60,68
"1124",1,14,18,23,34,40,47,54,61,67
"1125",2,14,18,24,34,39,47,55,61,69
"1126",1,14,18,24,34,41,47,55,60,69
"1127",2,14,18,24,34,40,47,55,62,68
"1128",1,14,18,23,35,41,47,55,61,68
"1129",1,14,18,25,34,41,47,54,61,67
"1130",1,14,18,26,34,40,48,55,62,69
"1131",1,14,18,23,35,40,47,55,60,67
"1132",1,14,18,23,31,39,47,53,60,67
"1133",1,14,18,27,34,40,48,55,60,68
"1134",2,14,18,24,31,41,47,55,60,67
"1135",1,14,18,25,34,40,46,54,60,67
"1136",1,14,18,25,34,40,46,54,59,67
"1137",2,14,17,25,34,40,47,55,61,68
"1138",1,14,17,23,35,40,47,54,60,68
"1139",1,14,18,26,34,40,48,55,61,68
"1140",1,14,17,24,34,40,46,55,61,67
"1141",2,14,17,24,31,40,48,55,60,67
"1142",1,14,17,22,35,39,47,54,60,67
"1143",1,14,17,24,34,41,48,55,61,68
"1144",1,14,18,25,31,40,47,54,61,69
"1145",1,14,18,24,34,40,47,55,60,67
"1146",1,14,20,25,31,40,48,55,61,68
"1147",1,14,20,23,31,40,47,54,61,67
"1148",1,14,17,25,35,40,47,55,61,68
"1149",1,14,18,25,34,40,46,55,60,67
"1150",2,14,18,23,34,41,47,55,61,69
"1151",2,14,20,24,34,40,47,54,60,67
"1152",1,14,17,23,35,40,46,54,60,67
"1153",2,14,17,22,34,40,46,53,60,67
"1154",2,14,17,23,35,40,47,55,60,68
"1155",1,14,20,26,34,41,47,54,61,67
"1156",2,14,17,24,34,40,46,54,60,66
"1157",1,14,18,25,34,40,48,55,62,68
"1158",1,14,18,22,35,41,47,55,60,69
"1159",2,14,17,22,31,39,46,53,59,66
"1160",1,14,18,22,32,40,47,54,61,67
"1161",1,14,18,25,34,41,47,54,61,69
"1162",1,14,20,24,34,41,48,55,62,69
"1163",2,14,17,28,34,41,48,55,61,68
"1164",2,14,18,27,31,41,48,55,61,68
"1165",1,14,17,27,34,41,48,55,61,68
"1166",1,14,21,28,34,41,48,55,62,70
"1167",1,14,18,23,34,40,47,54,59,68
"1168",2,14,18,25,31,41,47,54,60,67
"1169",2,14,18,26,35,41,48,55,62,69
"1170",2,14,18,26,34,40,47,54,61,69
"1171",2,14,18,24,34,40,46,54,61,69
"1172",1,14,17,25,31,41,48,54,61,67
"1173",1,14,18,24,31,41,48,55,60,68
"1174",1,14,18,27,34,41,46,55,61,67
"1175",2,14,20,23,31,40,47,54,60,67
"1176",1,14,17,25,34,41,48,55,60,69
"1177",1,14,20,24,31,40,46,53,59,67
"1178",2,14,17,24,31,40,47,55,60,68
"1179",2,14,17,28,34,40,47,55,59,68
"1180",2,14,18,22,35,40,47,55,60,68
