"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"46",1,6,8,12,14,17,20,24,26,30
"47",1,6,7,10,15,17,20,24,26,30
"48",1,6,7,11,14,17,20,24,26,29
"49",1,6,8,12,14,18,20,24,26,29
"50",1,6,8,12,14,17,20,24,26,29
"51",1,6,8,10,14,17,21,24,26,29
"52",1,6,8,11,13,18,21,24,26,30
"53",1,6,8,11,15,18,20,24,26,29
"54",1,6,8,12,14,18,21,23,27,30
"55",1,6,7,11,14,18,21,24,26,29
"56",1,6,7,12,14,18,21,24,27,30
"57",1,6,8,10,14,18,20,24,27,30
"58",1,6,8,11,14,18,20,23,26,29
"59",1,6,8,11,14,17,20,24,26,29
"60",1,6,8,10,14,18,21,24,26,30
"61",1,6,8,11,15,17,20,23,26,29
"62",1,6,7,10,15,18,20,24,26,30
"63",1,6,8,10,13,17,21,24,27,30
"64",1,6,7,11,14,17,20,23,26,29
"65",1,6,7,10,14,17,20,24,26,30
"66",1,6,8,12,15,17,20,23,26,29
"67",1,6,8,11,13,17,20,24,27,30
"68",1,6,7,12,14,18,21,24,26,30
"69",1,6,7,11,14,18,21,24,26,30
"70",1,6,8,10,14,17,20,24,26,30
"71",1,6,7,11,15,17,21,23,26,29
"72",1,6,8,10,14,18,20,24,26,29
"73",1,6,8,12,14,17,21,24,26,29
"74",1,6,7,11,15,17,20,24,26,29
"75",1,6,7,10,13,17,20,23,26,30
"76",1,6,7,10,13,18,21,24,26,29
"77",1,6,8,12,14,18,21,24,27,29
"78",1,6,8,10,15,17,21,24,26,30
"79",1,6,7,10,14,17,21,23,26,30
"80",1,6,8,10,15,18,21,24,26,30
"81",1,6,7,10,14,18,20,24,26,30
"82",1,6,7,11,13,17,20,24,26,30
"83",1,6,8,12,14,18,20,24,27,29
"84",1,6,8,11,13,17,21,23,26,29
"85",1,6,7,11,14,17,20,23,26,30
"86",1,6,7,11,13,17,20,24,26,29
"87",1,6,8,11,13,17,20,23,26,30
"88",1,6,7,11,14,18,21,23,27,30
"89",1,6,8,12,14,18,20,24,27,30
"90",1,6,8,10,15,18,21,24,26,29
"91",1,6,8,10,15,18,21,24,27,29
"92",1,6,8,11,14,18,20,24,27,30
"93",1,6,7,12,14,18,21,24,27,29
"94",1,6,7,10,15,17,20,23,26,29
"95",1,6,8,10,14,18,21,24,27,30
"96",1,6,7,10,14,17,20,24,26,29
"97",1,6,8,11,15,18,20,24,26,30
"98",1,6,7,11,14,17,21,24,26,29
"99",1,6,7,10,14,18,21,24,26,30
"100",1,6,8,12,14,17,20,24,27,29
"101",1,6,8,11,14,18,21,24,27,29
"102",1,6,8,10,14,18,21,24,26,29
"103",1,6,7,11,15,17,20,23,26,29
"104",1,6,7,10,14,18,21,24,27,29
"105",1,6,7,11,13,18,20,24,26,29
"106",1,6,8,10,15,18,20,24,26,30
"107",1,6,8,10,14,17,20,23,27,29
"108",1,6,7,11,13,18,21,24,26,29
"109",1,6,7,10,13,17,20,24,27,29
"110",1,6,7,12,14,17,20,23,26,29
"111",1,6,8,12,14,18,21,24,26,29
"112",1,6,8,11,14,18,20,24,27,29
"113",1,6,7,10,14,18,20,23,26,29
"114",1,6,7,11,14,18,20,24,26,29
"115",1,6,8,11,15,18,21,24,27,30
"116",1,6,8,12,14,17,20,23,26,30
"117",1,6,8,12,14,17,21,23,26,29
"118",1,6,8,11,15,17,21,24,26,29
"119",1,6,7,12,14,18,20,24,26,29
"120",1,6,7,10,14,17,21,24,26,30
"121",1,6,8,12,14,18,20,23,26,30
"122",1,6,7,11,14,18,21,24,27,30
"123",1,6,8,12,13,18,21,24,26,30
"124",1,6,8,11,14,17,20,23,26,30
"125",1,6,7,10,15,17,20,24,26,29
"126",1,6,7,10,13,17,20,24,26,30
"127",1,6,9,11,13,17,20,23,26,29
"128",1,6,8,10,14,18,21,24,27,29
"129",1,6,7,10,14,17,20,23,26,30
"130",1,6,7,10,13,18,20,24,26,30
"131",1,6,7,11,13,17,20,23,26,30
"132",1,6,8,12,13,17,20,23,26,29
"133",1,6,8,12,14,18,20,24,26,30
"134",1,6,8,11,14,17,21,24,26,30
"135",1,6,7,11,14,18,21,24,27,29
"136",1,6,7,11,14,17,20,24,26,30
"137",1,6,8,11,14,18,20,23,26,30
"138",1,6,8,10,13,17,20,24,26,30
"139",1,6,8,11,15,17,20,24,27,29
"140",1,6,8,12,15,17,20,24,27,29
"141",1,6,7,11,14,18,20,24,27,30
"142",1,6,8,10,14,18,20,23,26,30
"143",1,6,8,11,15,18,21,23,26,29
"144",1,6,7,12,15,17,20,24,26,30
"145",1,6,8,11,15,17,20,24,27,30
"146",1,6,7,10,13,18,20,24,26,29
"147",1,6,8,10,13,18,20,24,27,30
"148",1,6,8,10,13,17,20,23,26,30
"149",1,6,8,11,14,18,21,23,26,29
"150",1,6,8,11,13,18,21,24,26,29
"151",1,6,7,10,14,17,21,24,26,29
"152",1,6,8,10,15,17,20,23,26,30
"153",1,6,7,11,14,18,20,23,26,29
"154",1,6,8,11,13,18,20,24,26,29
"155",1,6,8,11,13,17,20,24,26,30
"156",1,6,8,10,14,18,21,23,26,29
"157",1,6,8,10,14,17,20,23,26,30
"158",1,6,8,10,15,18,20,23,26,29
"159",1,6,9,10,15,17,20,24,26,29
"160",1,6,8,11,14,17,20,24,27,30
"161",1,6,7,10,13,18,20,23,26,29
"162",1,6,8,12,14,17,21,24,27,29
"163",1,6,8,11,14,17,21,23,26,29
"164",1,6,8,11,14,18,20,23,27,29
"165",1,6,8,10,15,17,21,24,26,29
"166",1,6,7,11,15,18,21,24,26,29
"167",1,6,8,11,14,17,20,23,27,29
"168",1,6,7,11,15,17,21,24,27,30
"169",1,6,7,12,14,18,21,24,26,29
"170",1,6,8,10,15,18,20,23,26,30
"171",1,6,7,10,14,18,21,24,26,29
"172",1,6,8,12,14,18,20,23,27,29
"173",1,6,7,10,14,17,21,24,27,30
"174",1,6,8,11,15,18,21,24,27,29
"175",1,6,7,10,15,18,20,23,26,29
"176",1,6,8,10,13,18,21,24,26,30
"177",1,6,7,11,15,18,20,24,26,29
"178",1,6,8,11,14,17,21,23,27,29
"179",1,6,8,10,14,18,21,23,26,30
"180",1,6,8,10,14,18,20,24,26,30
"181",1,6,7,10,14,18,21,24,27,30
"182",1,6,8,11,13,18,21,23,26,29
"183",1,6,7,11,15,17,20,24,27,29
"184",1,6,8,10,14,18,20,24,27,29
"185",2,6,7,10,15,17,20,23,26,29
"186",1,6,8,11,14,18,21,23,26,30
"187",1,6,8,10,13,18,20,23,26,29
"188",1,6,8,10,13,17,20,24,27,30
"189",1,6,8,12,15,18,21,24,27,30
"190",1,6,9,10,13,17,20,23,26,29
"191",1,6,7,10,15,18,20,24,26,29
"192",1,6,7,12,14,17,20,24,26,30
"193",1,6,9,10,14,17,20,23,26,29
"194",1,6,8,10,15,18,21,24,27,30
"195",1,6,7,10,15,18,21,24,27,30
"196",1,6,8,10,14,18,21,23,27,29
"197",1,6,8,11,15,17,20,23,26,30
"198",1,6,8,12,15,17,20,24,26,29
"199",1,6,7,11,14,17,20,24,27,29
"200",1,6,8,11,13,17,21,24,26,29
"201",1,6,7,12,14,18,20,23,27,29
"202",1,6,8,12,13,18,21,24,26,29
"203",1,6,8,11,15,18,21,24,26,29
"204",1,6,8,11,14,17,20,23,27,30
"205",1,6,8,10,14,17,21,23,26,29
"206",1,6,8,12,15,18,20,24,27,30
"207",1,6,7,11,14,17,21,24,27,30
"208",1,6,8,11,14,17,20,24,27,29
"209",1,6,8,11,13,17,20,23,27,29
"210",1,6,8,11,13,18,20,24,27,29
"211",1,6,8,11,15,17,20,24,26,30
"212",1,6,8,11,15,18,21,23,27,29
"213",1,6,8,12,13,18,21,24,27,29
"214",1,6,7,12,14,17,21,24,26,30
"215",1,6,7,10,15,17,21,24,26,29
"216",1,6,7,11,15,18,21,24,27,30
"217",1,6,7,10,15,17,20,23,26,30
"218",1,6,7,12,14,17,20,24,26,29
"219",1,6,8,12,13,18,20,23,26,29
"220",1,6,7,11,15,18,20,24,27,29
"221",1,6,8,10,15,17,20,24,26,30
"222",1,6,8,10,14,17,21,24,27,29
"223",1,6,7,11,15,17,21,24,26,29
"224",1,6,8,11,13,18,20,23,26,29
"225",1,6,7,12,13,17,20,23,26,29
"226",1,6,7,11,13,18,20,23,26,29
"227",1,6,7,10,15,18,21,24,27,29
"228",1,6,8,10,15,18,20,24,26,29
"229",1,6,7,10,13,17,21,24,26,29
"230",1,6,8,10,15,18,21,23,26,29
"231",1,6,9,12,14,18,21,24,27,30
"232",1,6,7,11,13,18,21,23,26,29
"233",1,6,8,10,13,17,21,24,26,29
"234",1,6,9,11,14,17,20,23,26,29
"235",2,6,8,10,13,17,20,23,26,29
"236",1,6,7,10,13,18,21,24,26,30
"237",1,6,7,10,15,18,21,24,26,29
"238",1,6,7,11,13,17,21,24,26,29
"239",1,6,8,10,13,18,20,24,27,29
"240",1,6,8,11,13,18,20,24,26,30
"241",1,6,7,11,14,18,20,23,27,30
"242",1,6,7,10,14,17,20,23,27,30
"243",1,6,8,11,13,17,20,24,27,29
"244",1,6,7,11,15,17,20,23,26,30
"245",1,6,7,12,13,18,20,24,26,29
"246",1,6,7,11,14,18,20,23,26,30
"247",1,6,7,11,14,17,21,23,26,29
"248",1,6,8,11,13,17,21,24,27,29
"249",1,6,8,11,15,18,20,24,27,29
"250",1,6,7,10,15,17,21,24,26,30
"251",1,6,7,12,13,17,20,24,26,29
"252",1,6,7,11,14,18,20,24,27,29
"253",1,6,8,10,13,17,21,23,26,29
"254",1,6,7,12,14,17,21,24,27,29
"255",1,6,8,12,13,17,20,24,26,30
"256",1,6,8,10,15,17,20,24,27,29
"257",1,6,7,11,15,18,20,23,26,29
"258",1,6,8,10,13,18,21,24,27,29
"259",1,6,8,11,13,17,20,23,26,28
"260",1,6,7,10,14,17,20,23,27,29
"261",1,6,8,11,13,18,21,24,27,29
"262",1,6,7,10,14,17,20,24,27,29
"263",1,6,8,11,15,18,20,23,27,30
"264",1,6,7,11,14,17,21,23,27,29
"265",1,6,8,10,14,18,20,23,27,30
"266",1,6,9,10,15,17,20,23,26,29
"267",1,6,8,12,14,18,21,23,26,29
"268",1,6,8,11,15,18,20,24,27,30
"269",1,6,7,12,14,17,21,23,26,29
"270",1,6,8,10,13,17,21,23,26,30
"271",1,6,7,10,15,17,21,23,26,29
"272",1,6,7,12,14,18,20,24,26,30
"273",1,6,7,11,15,18,21,23,26,30
"274",1,6,8,12,14,18,20,23,26,29
"275",1,6,8,11,13,17,21,24,26,30
"276",1,6,7,11,15,17,20,23,27,29
"277",1,6,8,11,15,17,21,23,26,30
"278",1,6,8,12,13,17,20,24,26,29
"279",1,6,7,12,14,18,20,23,26,29
"280",1,6,8,12,14,18,21,23,27,29
"281",1,6,8,10,14,17,21,23,26,30
"282",1,6,8,11,14,18,20,23,27,30
"283",1,6,9,10,15,17,21,24,26,29
"284",2,6,7,10,13,17,20,23,26,29
"285",2,6,8,10,14,17,20,23,26,29
"286",1,6,8,10,13,17,20,23,27,29
"287",1,6,8,11,15,18,20,23,26,29
"288",1,6,9,10,13,18,20,23,26,29
"289",1,6,8,10,15,17,20,23,26,28
"290",1,6,7,12,14,18,20,24,27,30
"291",1,6,8,11,14,18,21,23,27,29
"292",3,6,8,10,14,17,20,23,26,29
"293",1,6,8,11,13,18,20,24,27,30
"294",1,6,8,12,14,17,21,23,27,30
"295",1,6,7,10,15,17,20,24,27,30
"296",1,6,8,11,15,18,21,23,26,30
"297",1,6,8,11,14,17,20,23,26,28
